id;assignment;userid;timecreated;timemodified;grader;grade;attemptnumber
1579;13;443;1575293013;1575293013;-1;-1.0;0
1580;13;1405;1575293016;1575293016;-1;-1.0;0
1581;13;1164;1575293018;1575293018;-1;-1.0;0
1582;13;1374;1575293023;1573759526;-1;-1.0;0
1583;13;1068;1575293027;1575293027;-1;-1.0;0
1584;16;1283;1575293180;1575293180;-1;-1.0;0
1585;16;682;1575293183;1575293183;-1;-1.0;0
1586;16;1407;1575293186;1575186972;-1;-1.0;0
1587;16;1395;1575293188;1575293188;-1;-1.0;0
1588;16;68;1575293190;1575293190;-1;-1.0;0
1589;16;1109;1575293340;1575293340;-1;-1.0;0
1590;16;1201;1575293343;1575293343;-1;-1.0;0
1591;16;744;1575293345;1575293345;-1;-1.0;0
1592;16;1290;1575293348;1575293348;-1;-1.0;0
1593;16;1379;1575293350;1575293350;-1;-1.0;0
1594;16;567;1575293352;1574629803;-1;-1.0;0
1595;16;1221;1575293355;1575293355;-1;-1.0;0
1596;16;147;1575293357;1575293357;-1;-1.0;0
1597;16;106;1575293359;1575293359;-1;-1.0;0
1598;16;923;1575293362;1575293362;-1;-1.0;0
1599;16;782;1575293377;1575293377;-1;-1.0;0
1600;16;430;1575293383;1575293383;-1;-1.0;0
1601;16;834;1575293432;1575293432;-1;-1.0;0
1602;16;369;1575293435;1575293435;-1;-1.0;0
1603;16;1006;1575293438;1575293438;-1;-1.0;0
1604;16;385;1575293441;1575293441;-1;-1.0;0
1605;16;1203;1575293443;1574004609;-1;-1.0;0
1606;16;1321;1575293446;1572877761;-1;-1.0;0
1607;16;1228;1575293448;1575293448;-1;-1.0;0
1608;16;896;1575293451;1575293451;-1;-1.0;0
1609;16;811;1575293453;1575293453;-1;-1.0;0
1610;16;1303;1575293456;1575293455;-1;-1.0;0
1611;16;894;1575293458;1575293458;-1;-1.0;0
1612;16;1002;1575293460;1573210103;-1;-1.0;0
1613;16;1206;1575293479;1575293479;-1;-1.0;0
1614;16;1260;1575293482;1575293482;-1;-1.0;0
1615;16;443;1575293485;1575293484;-1;-1.0;0
1616;16;1405;1575293487;1575293487;-1;-1.0;0
1617;16;1164;1575293489;1575293489;-1;-1.0;0
1618;16;1374;1575293492;1573759626;-1;-1.0;0
1619;16;1068;1575293494;1575293494;-1;-1.0;0
1620;16;1218;1575293525;1575293525;-1;-1.0;0
1621;17;1305;1575293548;1575293548;-1;-1.0;0
1622;17;108;1575293551;1575293551;-1;-1.0;0
1623;17;1283;1575293593;1575293593;-1;-1.0;0
1624;17;682;1575293779;1575293779;-1;-1.0;0
1625;17;1407;1575293782;1575194295;-1;-1.0;0
1626;17;1395;1575293793;1575293793;-1;-1.0;0
1627;17;68;1575293796;1575293796;-1;-1.0;0
1628;17;1109;1575293831;1575293831;-1;-1.0;0
1629;17;1201;1575293837;1575293837;-1;-1.0;0
1630;17;744;1575293841;1574245478;-1;-1.0;0
1631;17;1290;1575293843;1575293843;-1;-1.0;0
1632;17;1379;1575293846;1575293846;-1;-1.0;0
1633;17;1221;1575294617;1575294617;-1;-1.0;0
1634;17;147;1575294713;1575294713;-1;-1.0;0
1635;17;106;1575294927;1575294927;-1;-1.0;0
1636;17;923;1575294930;1575294930;-1;-1.0;0
1637;17;782;1575295011;1575295011;-1;-1.0;0
1638;17;430;1575295016;1575295016;-1;-1.0;0
1639;17;834;1575300268;1575300268;-1;-1.0;0
1640;17;1006;1575300284;1575300284;-1;-1.0;0
1641;17;385;1575300288;1575300287;-1;-1.0;0
1642;17;1228;1575300662;1575300662;-1;-1.0;0
1643;17;896;1575300665;1575300665;-1;-1.0;0
1644;17;811;1575300668;1575300668;-1;-1.0;0
1645;17;1303;1575300670;1575300670;-1;-1.0;0
1646;17;894;1575300672;1575300672;-1;-1.0;0
1647;17;1206;1575300764;1575300763;-1;-1.0;0
1648;17;1260;1575300767;1575300767;-1;-1.0;0
1649;17;443;1575300769;1575300769;-1;-1.0;0
1650;17;1405;1575300771;1575300771;-1;-1.0;0
1651;17;1164;1575300773;1575300773;-1;-1.0;0
1652;17;1374;1575300776;1573759642;-1;-1.0;0
1653;17;1068;1575300778;1575300778;-1;-1.0;0
1654;17;1218;1575300795;1575300795;-1;-1.0;0
1655;17;962;1575300806;1575300806;-1;-1.0;0
1656;18;1283;1575301070;1575301070;-1;-1.0;0
1657;18;1203;1575302060;1575302369;1400;13.0;0
1658;20;1283;1575303464;1575303464;-1;-1.0;0
1659;20;682;1575303472;1575303472;-1;-1.0;0
1660;20;1407;1575303488;1575186990;-1;-1.0;0
1661;20;1395;1575303491;1575303491;-1;-1.0;0
1662;20;68;1575303493;1575303493;-1;-1.0;0
1663;20;1109;1575303658;1575303658;-1;-1.0;0
1664;20;1201;1575303661;1575303661;-1;-1.0;0
1665;20;744;1575303663;1575303663;-1;-1.0;0
1666;20;1290;1575303666;1575303666;-1;-1.0;0
1667;20;1379;1575303668;1575303668;-1;-1.0;0
1668;20;567;1575303670;1574629980;-1;-1.0;0
1669;20;1221;1575303672;1575303672;-1;-1.0;0
1670;20;147;1575303674;1575303674;-1;-1.0;0
1671;20;106;1575303677;1575303677;-1;-1.0;0
1672;20;923;1575303679;1575303679;-1;-1.0;0
1082;20;1373;1573628420;1575303688;1400;3.0;0
1673;20;782;1575303689;1575303689;-1;-1.0;0
1674;20;430;1575303731;1575303731;-1;-1.0;0
1675;20;834;1575303835;1575303835;-1;-1.0;0
1092;20;369;1573722005;1575303938;1400;3.0;0
1676;20;1006;1575303940;1575303940;-1;-1.0;0
1677;20;385;1575303943;1575303943;-1;-1.0;0
1678;20;1228;1575304138;1575304138;-1;-1.0;0
1679;20;896;1575304142;1575304142;-1;-1.0;0
1680;20;811;1575304144;1575304144;-1;-1.0;0
1681;20;1303;1575304147;1575304147;-1;-1.0;0
1682;20;894;1575304149;1575304149;-1;-1.0;0
1683;20;1206;1575304206;1575304206;-1;-1.0;0
1684;20;1260;1575304209;1575304209;-1;-1.0;0
1685;20;443;1575304211;1575304211;-1;-1.0;0
1686;20;1405;1575304214;1575304214;-1;-1.0;0
1687;20;1164;1575304216;1575304216;-1;-1.0;0
1688;19;210;1575393088;1575393088;-1;-1.0;0
1689;22;14;1575394320;1575394320;-1;-1.0;0
1726;23;1261;1576687502;1580740056;1400;0.0;0
1706;23;1235;1576337403;1580740411;1400;1.0;0
1696;23;176;1575985508;1580740520;1400;10.0;0
1708;23;1167;1576342813;1580740983;1400;7.0;0
1728;31;1235;1576690202;1580742007;1400;3.0;0
1730;22;1313;1577032202;1578734045;1404;20.0;0
1746;22;955;1577635203;1578734239;1404;20.0;0
1690;22;240;1575408603;1578734440;1404;25.0;0
1734;23;1193;1577482203;1578735147;1404;10.0;0
1754;23;955;1577713502;1578735427;1404;10.0;0
1693;23;240;1575669603;1578735556;1404;10.0;0
1735;24;1193;1577538003;1578735789;1404;10.0;0
1691;24;240;1575408606;1578736028;1404;10.0;0
1737;25;1193;1577538903;1578736869;1404;14.0;0
1757;25;955;1577718906;1578737173;1404;15.0;0
1703;25;240;1576154702;1578737355;1404;13.0;0
1738;28;1193;1577539803;1578737697;1404;5.0;0
1729;28;1313;1577031303;1578737816;1404;4.0;0
1756;28;955;1577718903;1578737880;1404;5.0;0
1704;28;240;1576154705;1578738005;1404;5.0;0
1739;29;1193;1577541603;1578738410;1404;10.0;0
1747;29;1313;1577636102;1578738600;1404;0.0;0
1758;29;955;1577719803;1578738916;1404;8.0;0
1722;29;240;1576610103;1578739381;1404;5.0;0
1736;30;1193;1577538005;1578739847;1404;10.0;0
1745;30;1313;1577622603;1578739889;1404;10.0;0
1740;31;1193;1577542503;1578740747;1404;4.0;0
1694;31;1212;1575878403;1578741209;1404;7.0;0
1741;22;1152;1577608203;1580228318;1400;20.0;0
1720;22;1261;1576577702;1580228490;1400;16.0;0
1705;22;1235;1576317603;1580228548;1400;25.0;0
1695;22;176;1575985503;1580228791;1400;25.0;0
1707;22;1167;1576342803;1580229257;1400;24.0;0
1742;24;1152;1577609103;1580229958;1400;10.0;0
1721;24;1261;1576580403;1580230035;1400;3.0;0
1715;24;1235;1576344602;1580230065;1400;10.0;0
1709;24;1167;1576342820;1580230303;1400;10.0;0
1724;30;1261;1576683003;1580230642;1400;0.0;0
1719;30;1235;1576415703;1580230855;1400;8.0;0
1701;30;176;1575985527;1580230923;1400;10.0;0
1713;30;1167;1576342845;1580231200;1400;10.0;0
1744;28;1152;1577610005;1580322395;1400;5.0;0
1727;28;1261;1576688403;1580322415;1400;5.0;0
1717;28;1235;1576403102;1580322470;1400;5.0;0
1699;28;176;1575985520;1580322574;1400;5.0;0
1711;28;1167;1576342833;1580322733;1400;5.0;0
1725;29;1261;1576685703;1580323346;1400;5.0;0
1718;29;1235;1576413003;1580323424;1400;6.0;0
1700;29;176;1575985523;1580324412;1400;10.0;0
1712;29;1167;1576342840;1580324675;1400;5.0;0
1702;31;176;1575985531;1580742268;1400;15.0;0
1714;31;1167;1576343703;1580743228;1400;12.0;0
1743;25;1152;1577610002;1580745926;1400;7.0;0
1723;25;1261;1576671303;1580746110;1400;5.0;0
1716;25;1235;1576401303;1580746222;1400;14.0;0
1698;25;176;1575985516;1580747558;1400;14.0;0
2071;36;1295;1580760902;1581255438;1404;25.0;0
2070;37;689;1580760002;1581256642;1404;5.0;0
1748;32;1269;1577637002;1581605822;1400;10.0;0
2069;32;1227;1580757303;1581607438;1400;11.0;0
1750;34;1269;1577645102;1582026706;1400;12.0;0
1749;33;1269;1577639703;1582032004;1400;8.0;0
1753;37;1269;1577658603;1582032873;1400;10.0;0
1751;35;1269;1577648702;1582035133;1400;18.0;0
1732;36;928;1577218502;1582040895;1400;25.0;0
1824;23;1400;1578163503;1580740426;1400;10.0;0
1771;23;1294;1577888102;1580740554;1400;10.0;0
1760;23;1227;1577728803;1580740823;1400;9.0;0
1842;23;1250;1578241811;1580741077;1400;9.0;0
1780;23;1343;1577905208;1580741125;1400;9.0;0
1831;31;1400;1578167105;1580742148;1400;15.0;0
3053;62;1519;1608137116;1610458202;1400;6.0;0
1795;22;975;1577916933;1578734157;1404;25.0;0
1807;22;689;1577988003;1578734423;1404;25.0;0
1806;22;1342;1577987105;1578734460;1404;25.0;0
1788;23;975;1577916903;1578735399;1404;10.0;0
1816;23;1342;1578064502;1578735572;1404;10.0;0
1782;24;1295;1577913303;1578735749;1404;10.0;0
1789;24;975;1577916908;1578735930;1404;10.0;0
1814;24;689;1578036602;1578736014;1404;10.0;0
1817;24;1342;1578066303;1578736049;1404;10.0;0
1783;25;1295;1577913306;1578736516;1404;12.0;0
1790;25;975;1577916912;1578737094;1404;15.0;0
1832;25;689;1578169803;1578737289;1404;15.0;0
1818;25;1342;1578067202;1578737435;1404;12.0;0
1798;28;468;1577974502;1578737559;1404;5.0;0
1784;28;1295;1577914203;1578737571;1404;5.0;0
1791;28;975;1577916916;1578737852;1404;5.0;0
1815;28;689;1578037503;1578737990;1404;5.0;0
1819;28;1342;1578068103;1578738021;1404;5.0;0
1785;29;1295;1577914206;1578738318;1404;10.0;0
1792;29;975;1577916920;1578738668;1404;10.0;0
1833;29;689;1578170702;1578739327;1404;10.0;0
1820;29;1342;1578069903;1578739448;1404;7.0;0
1796;30;468;1577970902;1578739801;1404;10.0;0
1793;30;975;1577916924;1578739919;1404;10.0;0
1801;30;356;1577985303;1578739929;1404;10.0;0
1786;31;1295;1577915102;1578740297;1404;15.0;0
1794;31;975;1577916929;1578741010;1404;10.0;0
1826;31;955;1578165303;1578741159;1404;10.0;0
1822;31;1342;1578095103;1578741657;1404;9.0;0
1823;22;1400;1578126602;1580228584;1400;25.0;0
1778;22;1294;1577888121;1580228821;1400;25.0;0
1838;22;882;1578239103;1580229045;1400;25.0;0
1759;22;1227;1577721602;1580229161;1400;25.0;0
1841;22;1250;1578241807;1580229304;1400;24.0;0
1779;22;1343;1577905203;1580229328;1400;25.0;0
1825;24;1400;1578164403;1580230080;1400;10.0;0
1772;24;1294;1577888105;1580230180;1400;10.0;0
1762;24;1227;1577730603;1580230280;1400;10.0;0
1843;24;1250;1578241815;1580230319;1400;10.0;0
1787;24;1343;1577915105;1580230335;1400;10.0;0
1830;30;1400;1578167102;1580230870;1400;10.0;0
1776;30;1294;1577888112;1580230934;1400;10.0;0
1767;30;1227;1577736003;1580231188;1400;10.0;0
1812;30;1343;1578003309;1580231224;1400;10.0;0
1828;28;1400;1578166203;1580322514;1400;5.0;0
1774;28;1294;1577888109;1580322595;1400;5.0;0
1765;28;1227;1577732409;1580322690;1400;5.0;0
1844;28;1250;1578242703;1580322744;1400;5.0;0
1813;28;1343;1578007803;1580322789;1400;5.0;0
1829;29;1400;1578166205;1580323654;1400;10.0;0
1775;29;1294;1577888111;1580324433;1400;10.0;0
1766;29;1227;1577733302;1580324591;1400;10.0;0
1845;29;1250;1578242707;1580324695;1400;10.0;0
1835;29;1343;1578180603;1580324738;1400;10.0;0
1777;31;1294;1577888114;1580742375;1400;13.0;0
1834;31;1343;1578179703;1580743275;1400;15.0;0
1827;25;1400;1578165306;1580746335;1400;13.0;0
1764;25;1227;1577732403;1580812278;1400;8.0;0
1802;32;1292;1577986202;1581251887;1404;7.0;0
1803;33;1292;1577986205;1581252805;1404;4.0;0
1769;33;240;1577875502;1581253054;1404;10.0;0
1805;34;1292;1577987102;1581253503;1404;11.0;0
1770;34;240;1577880003;1581254086;1404;11.0;0
1809;35;1292;1577990703;1581254419;1404;23.0;0
1768;35;240;1577741402;1581255037;1404;23.0;0
1781;36;240;1577912463;1581256024;1404;20.0;0
1808;37;1292;1577988903;1581256287;1404;15.0;0
1810;37;240;1577996103;1581256659;1404;15.0;0
1836;32;1350;1578226502;1581606051;1400;11.0;0
2075;32;1385;1580761809;1581607342;1400;11.0;0
1839;34;1350;1578240903;1582027249;1400;15.0;0
2072;34;1385;1580761803;1582030853;1400;16.0;0
1837;33;1350;1578226507;1582032017;1400;10.0;0
2073;37;1385;1580761805;1582033075;1400;15.0;0
1763;37;928;1577731503;1582033264;1400;15.0;0
1840;35;1350;1578241802;1582035154;1400;23.0;0
2074;36;882;1580761807;1582040051;1400;25.0;0
1870;23;1152;1578311103;1580739924;1400;8.0;0
1850;23;882;1578245408;1580740686;1400;10.0;0
1916;23;1385;1578340807;1580740771;1400;0.0;0
1899;23;1198;1578336309;1580741241;1400;1.0;0
1867;31;1152;1578302103;1580741916;1400;4.0;0
1910;31;1198;1578338103;1580743926;1400;3.0;0
1927;25;170;1578343503;1580745134;1400;12.0;0
1883;25;59;1578331803;1580745368;1400;9.0;0
1925;22;997;1578342603;1578733733;1404;20.0;0
1849;22;314;1578245405;1578734104;1404;20.0;0
1848;22;1232;1578245402;1578734333;1404;25.0;0
1906;22;1286;1578337209;1578734399;1404;20.0;0
1859;23;1295;1578254416;1578735078;1404;10.0;0
1854;23;1232;1578250803;1578735454;1404;10.0;0
1901;23;1286;1578336315;1578735532;1404;8.0;0
1894;24;1442;1578335415;1578735779;1404;10.0;0
1904;24;1314;1578337203;1578735802;1404;10.0;0
1871;24;314;1578311106;1578735888;1404;10.0;0
1880;24;1286;1578330002;1578736001;1404;10.0;0
1895;25;1442;1578335417;1578736832;1404;7.0;0
1889;25;1314;1578334510;1578736915;1404;15.0;0
1914;25;314;1578339906;1578737057;1404;5.0;0
1877;25;356;1578327302;1578737115;1404;15.0;0
1857;25;1232;1578254403;1578737243;1404;12.0;0
1885;25;1286;1578333602;1578737274;1404;14.0;0
1896;28;1442;1578336302;1578737663;1404;2.0;0
1890;28;1314;1578335402;1578737716;1404;5.0;0
1879;28;356;1578328205;1578737864;1404;5.0;0
1881;28;1286;1578330005;1578737978;1404;5.0;0
1897;29;1442;1578336305;1578738397;1404;5.0;0
1926;29;1314;1578342606;1578738427;1404;10.0;0
1878;29;356;1578328203;1578738689;1404;10.0;0
1861;29;1232;1578261603;1578739164;1404;5.0;0
1888;29;1286;1578334509;1578739244;1404;5.0;0
1860;30;1295;1578254423;1578739811;1404;10.0;0
1898;30;1442;1578336307;1578739841;1404;10.0;0
1893;30;1314;1578335411;1578739857;1404;10.0;0
1900;31;1442;1578336311;1578740597;1404;8.0;0
1909;31;1286;1578337215;1578741287;1404;5.0;0
1902;31;689;1578336317;1578741382;1404;4.0;0
1915;22;1385;1578340803;1580229131;1400;22.0;0
1912;22;170;1578339008;1580228168;1400;25.0;0
1872;22;59;1578322803;1580228185;1400;25.0;0
1884;22;925;1578331807;1580228276;1400;25.0;0
1929;22;225;1578345304;1580228520;1400;25.0;0
1887;22;1198;1578334507;1580229397;1400;24.0;0
1873;23;59;1578322809;1580229631;1400;9.0;0
1930;23;925;1578346209;1580229723;1400;4.0;0
1922;24;170;1578341706;1580229917;1400;10.0;0
1874;24;59;1578322814;1580229931;1400;10.0;0
1932;24;925;1578347106;1580229946;1400;10.0;0
1931;24;225;1578347103;1580230051;1400;10.0;0
1851;24;882;1578246303;1580230216;1400;10.0;0
1918;24;1385;1578340811;1580230263;1400;8.0;0
1903;24;1198;1578336319;1580230353;1400;10.0;0
1928;30;170;1578344403;1580230536;1400;10.0;0
1886;30;59;1578334502;1580230550;1400;10.0;0
1868;30;1152;1578304802;1580230577;1400;10.0;0
1866;30;811;1578279603;1580231039;1400;5.0;0
1865;30;882;1578263403;1580231160;1400;10.0;0
1924;30;1385;1578341710;1580231173;1400;10.0;0
1847;30;1250;1578243603;1580231210;1400;10.0;0
1882;30;1198;1578330903;1580231237;1400;10.0;0
1913;28;170;1578339903;1580322314;1400;5.0;0
1875;28;59;1578323702;1580322330;1400;5.0;0
1934;28;925;1578348005;1580322380;1400;5.0;0
1862;28;882;1578261606;1580322640;1400;5.0;0
1920;28;1385;1578340814;1580322664;1400;5.0;0
1907;28;1198;1578337211;1580322800;1400;5.0;0
1917;29;170;1578340809;1580323069;1400;10.0;0
1869;29;1152;1578305702;1580323259;1400;7.0;0
1863;29;882;1578262503;1580324491;1400;10.0;0
1923;29;1385;1578341708;1580324568;1400;5.0;0
1908;29;1198;1578337213;1580324810;1400;6.0;0
1933;25;925;1578348003;1580745774;1400;12.0;0
1852;25;882;1578248103;1580811993;1400;13.0;0
1905;25;1198;1578337207;1580812590;1400;7.0;0
2092;34;170;1580769907;1582025930;1400;3.0;0
2076;33;1385;1580761813;1582032178;1400;10.0;0
1856;37;1350;1578253503;1582032904;1400;15.0;0
2091;35;882;1580769902;1582035590;1400;17.0;0
2077;35;1385;1580761817;1582035690;1400;10.0;0
1853;36;1350;1578249903;1582039654;1400;25.0;0
2112;41;1480;1602668251;1604124268;1404;5.0;0
1940;23;225;1578348908;1580740274;1400;5.0;0
1942;31;925;1578348914;1580741706;1400;2.0;0
1799;22;468;1577976302;1578733234;1404;25.0;0
1858;22;1295;1578254406;1578733277;1404;25.0;0
1892;22;1442;1578335409;1578733448;1404;25.0;0
1733;22;1193;1577475003;1578733475;1404;25.0;0
1911;22;1314;1578339002;1578733585;1404;21.0;0
1797;22;356;1577973603;1578734177;1404;25.0;0
1936;23;997;1578348012;1578735261;1404;0.0;0
1941;24;997;1578348912;1578735834;1404;0.0;0
1731;24;1313;1577034003;1578735874;1404;10.0;0
1800;24;356;1577979002;1578735946;1404;10.0;0
1755;24;955;1577718002;1578735955;1404;10.0;0
1439;24;1212;1575020703;1578735977;1404;10.0;0
1855;24;1232;1578250806;1578735988;1404;10.0;0
1946;25;997;1578350704;1578736963;1404;10.0;0
1947;28;997;1578351603;1578737738;1404;5.0;0
1949;29;997;1578351608;1578738438;1404;5.0;0
1944;30;997;1578349803;1578739868;1404;10.0;0
1921;30;314;1578341702;1578739904;1404;10.0;0
1761;30;955;1577729703;1578739937;1404;10.0;0
1864;30;1232;1578262505;1578739951;1404;10.0;0
1891;30;1286;1578335407;1578739966;1404;0.0;0
1804;30;689;1577986207;1578739980;1404;10.0;0
1692;30;240;1575408608;1578739984;1404;10.0;0
1876;30;1238;1578324603;1578739989;1404;10.0;0
1821;30;1342;1578075303;1578739997;1404;10.0;0
2117;41;288;1602668261;1604124995;1404;5.0;0
2115;47;1480;1602668257;1604135324;1404;8.0;0
2000;22;539;1580227944;1570794982;-1;-1.0;0
2001;22;747;1580228251;1580228251;-1;-1.0;0
1935;22;811;1578348007;1580228974;1400;25.0;0
1697;24;176;1575985512;1580230166;1400;10.0;0
1427;24;1309;1574949678;1580230203;1400;10.0;0
1943;28;225;1578348916;1580322433;1400;5.0;0
1937;29;925;1578348014;1580323176;1400;10.0;0
1945;29;225;1578350702;1580323375;1400;10.0;0
1939;25;225;1578348906;1580746170;1400;14.0;0
1989;32;1212;1580068803;1581252479;1404;0.0;0
1981;33;1240;1579704305;1581252890;1404;8.0;0
1977;33;1097;1579621502;1581252931;1404;10.0;0
1982;34;1240;1579704306;1581253611;1404;16.0;0
1978;34;1097;1579628703;1581253853;1404;2.0;0
1983;35;1240;1579705203;1581254666;1404;17.0;0
1986;35;1193;1579763702;1581254711;1404;23.0;0
2078;35;1314;1580763603;1581254735;1404;23.0;0
1979;35;1097;1579699803;1581254786;1404;23.0;0
1984;36;1240;1579705206;1581255506;1404;20.0;0
1987;36;1193;1579878903;1581255543;1404;15.0;0
1998;36;1097;1580207463;1581255712;1404;20.0;0
1995;36;975;1580139903;1581255747;1404;25.0;0
1993;36;1212;1580078703;1581255882;1404;24.0;0
1985;37;1240;1579705209;1581256335;1404;15.0;0
1999;37;1097;1580211903;1581256454;1404;15.0;0
1996;37;975;1580154302;1581256510;1404;15.0;0
1994;37;1212;1580080503;1581256596;1404;15.0;0
1963;32;1400;1579281302;1581605727;1400;11.0;0
1957;32;176;1578920403;1581606077;1400;11.0;0
1971;32;1239;1579515302;1581608712;1400;1.0;0
1951;32;1167;1578763803;1581608197;1400;4.0;0
1965;32;1250;1579359602;1581608212;1400;9.0;0
1959;34;176;1578920412;1582027473;1400;0.0;0
1953;34;1167;1578763818;1582031069;1400;16.0;0
1967;34;1250;1579359611;1582031137;1400;11.0;0
1973;34;1239;1579517102;1582031304;1400;11.0;0
1964;33;1400;1579281305;1582031906;1400;10.0;0
1958;33;176;1578920408;1582032042;1400;10.0;0
1950;33;369;1578387603;1582032077;1400;10.0;0
1952;33;1167;1578763811;1582032261;1400;10.0;0
1966;33;1250;1579359607;1582032346;1400;0.0;0
1962;37;176;1578920427;1582032990;1400;15.0;0
1956;37;1167;1578763863;1582033129;1400;15.0;0
1970;37;1250;1579359625;1582033192;1400;15.0;0
1976;37;1239;1579599902;1582033239;1400;15.0;0
2079;35;170;1580763608;1582034771;1400;23.0;0
1960;35;176;1578920416;1582035168;1400;23.0;0
1954;35;1167;1578763824;1582036014;1400;23.0;0
1968;35;1250;1579359616;1582036032;1400;23.0;0
1974;35;1239;1579518903;1582036336;1400;23.0;0
1961;36;176;1578920420;1582039754;1400;25.0;0
1955;36;1167;1578763836;1582040392;1400;20.0;0
1969;36;1250;1579359620;1582040472;1400;21.0;0
1975;36;1239;1579599003;1582040838;1400;18.0;0
3056;56;996;1608159603;1610358320;1400;25.0;0
3057;57;996;1608160502;1610442730;1400;9.0;0
1938;30;925;1578348904;1580230564;1400;10.0;0
1948;30;225;1578351606;1580230655;1400;10.0;0
1773;25;1294;1577888107;1580811795;1400;14.0;0
1919;25;1385;1578340812;1580812131;1400;4.0;0
1710;25;1167;1576342825;1580812361;1400;14.0;0
1846;25;1250;1578242711;1580812429;1400;14.0;0
1811;25;1343;1578003303;1580812471;1400;15.0;0
146;25;928;1570962603;1580812636;1400;15.0;0
1428;25;1309;1574949683;1580812751;1400;10.0;0
2090;37;170;1580769005;1580813071;1400;15.0;0
2063;32;1295;1580752823;1581251902;1404;11.0;0
1980;32;1240;1579704302;1581251984;1404;2.0;0
2065;32;1314;1580754603;1581252048;1404;10.0;0
2047;32;1330;1580661024;1581252069;1404;11.0;0
2008;32;975;1580287503;1581252223;1404;10.0;0
2009;32;955;1580324402;1581252305;1404;6.0;0
2030;32;689;1580586303;1581252492;1404;11.0;0
2015;33;1295;1580413503;1581252820;1404;10.0;0
2003;33;975;1580231705;1581252959;1404;10.0;0
2011;33;955;1580326203;1581252996;1404;10.0;0
1990;33;1212;1580069702;1581253029;1404;0.0;0
2018;33;689;1580499003;1581253042;1404;10.0;0
2060;34;1314;1580751902;1581253638;1404;16.0;0
1997;34;975;1580161503;1581253898;1404;16.0;0
2012;34;955;1580327102;1581253929;1404;16.0;0
1991;34;1212;1580071503;1581253985;1404;8.0;0
2042;34;1286;1580657403;1581254013;1404;16.0;0
2019;34;689;1580500803;1581254033;1404;16.0;0
1988;35;975;1579986902;1581254802;1404;23.0;0
2029;35;955;1580565603;1581254832;1404;23.0;0
1992;35;1212;1580074202;1581254990;1404;20.0;0
2031;35;689;1580587203;1581255018;1404;23.0;0
2044;36;955;1580660102;1581255788;1404;25.0;0
2032;36;689;1580589003;1581255919;1404;25.0;0
2016;37;1295;1580415302;1581256306;1404;15.0;0
2058;37;1314;1580749203;1581256382;1404;15.0;0
2051;37;955;1580661903;1581256578;1404;13.0;0
2033;32;170;1580598902;1581605628;1400;11.0;0
2039;32;1235;1580638502;1581605710;1400;5.0;0
2023;32;1294;1580554805;1581606515;1400;6.0;0
2067;32;882;1580756402;1581607319;1400;11.0;0
2013;32;355;1580379302;1581607520;1400;11.0;0
974;32;928;1572515102;1581607630;1400;11.0;0
2093;32;1104;1581607631;1581607631;-1;-1.0;0
2006;32;1198;1580237103;1581607718;1400;11.0;0
2094;32;311;1581608005;1581608005;-1;-1.0;0
2027;32;1343;1580555719;1581608549;1400;10.0;0
2024;34;1294;1580554807;1582030412;1400;11.0;0
2084;34;882;1580766303;1582030760;1400;8.0;0
2056;34;1343;1580733002;1582031163;1400;16.0;0
2004;34;1198;1580233503;1582031179;1400;16.0;0
2017;34;355;1580457603;1582031218;1400;16.0;0
2034;33;170;1580599803;1582031757;1400;10.0;0
2085;33;225;1580767203;1582031775;1400;10.0;0
2022;33;1294;1580554802;1582032058;1400;10.0;0
2068;33;882;1580756405;1582032152;1400;8.0;0
2010;33;1227;1580325305;1582032247;1400;9.0;0
2007;33;1198;1580237106;1582032375;1400;10.0;0
2014;33;355;1580387403;1582032384;1400;10.0;0
1972;33;1239;1579516202;1582032436;1400;0.0;0
2021;37;1400;1580538602;1582032757;1400;15.0;0
2028;37;1294;1580556603;1582033029;1400;15.0;0
2080;37;882;1580763611;1582033057;1400;15.0;0
2002;37;1198;1580231703;1582033223;1400;15.0;0
1046;35;572;1573291803;1582034728;1400;17.0;0
2035;35;1235;1580625003;1582034962;1400;23.0;0
2025;35;1294;1580555703;1582035344;1400;23.0;0
2005;35;1198;1580236202;1582036277;1400;21.0;0
2020;36;1400;1580537703;1582038625;1400;10.0;0
1752;36;1269;1577653203;1582038828;1400;9.0;0
2026;36;1294;1580555710;1582039819;1400;25.0;0
3215;58;1828;1610025548;1610025548;-1;-1.0;0
3059;59;996;1608160507;1610467195;1400;13.0;0
2125;41;1490;1602668288;1604125145;1404;5.0;0
2121;45;288;1602668274;1604132944;1404;15.0;0
2129;45;1490;1602668303;1604133184;1404;15.0;0
2122;46;288;1602668278;1604134671;1404;20.0;0
2130;46;1490;1602668306;1604134896;1404;20.0;0
2123;47;288;1602668282;1604135888;1404;12.0;0
2131;47;1490;1602668310;1604136058;1404;14.0;0
3280;67;1673;1611507602;1612792509;1400;6.0;0
3278;67;1490;1611500402;1612793704;1400;13.0;0
3279;68;1490;1611506702;1613047355;1400;20.0;0
3281;69;1510;1611510302;1613051363;1400;21.0;0
3282;69;1490;1611510318;1613055696;1400;15.0;0
3082;58;1488;1608391802;1610027408;1400;6.0;0
3088;58;1070;1608406210;1610027624;1400;10.0;0
2188;43;1487;1602668451;1603994158;1400;10.0;0
2176;43;1491;1602668419;1603994242;1400;13.0;0
